logLocation,logLevel,logStackTrace,exceptionType,exceptionCategory,exceptionSource,exceptionNum,exceptionMethodCall,exceptionMethodSource,exceptionMethodNum,catchInLoop,isLogInInnerLoop,isLogInInnerBranch,isLogInInnerTryBlock,throwInCatchBlock,returnInCatchBlock,throwInTryBlock,returnInTryBlock,numMethodCallsBeforeLogging,numMethodCallsAfterLogging,LOCBeforeLogging,LOCAfterLogging,numMethodCallsInTryBlock
Configuration.java:3233,trace,true,Exception,NORMAL,FROMJDK,1,UnknownMethod,UnknownMethod,0,true,false,false,false,false,false,false,false,0,0,1,0,6
PowerShellFencer.java:76,warn,true,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,false,false,false,false,false,true,false,false,0,0,0,1,3
PowerShellFencer.java:96,warn,false,InterruptedException,NORMAL,FROMJDK,1,MultiMethods,MIXED,3,false,false,false,false,false,true,false,false,0,0,0,1,3
PowerShellFencer.java:143,error,true,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,4,false,false,false,false,false,false,false,false,0,0,0,0,7
PowerShellFencer.java:149,error,true,IOException,NORMAL,FROMJDK,1,BufferedWriter.close,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
DomainSocketWatcher.java:124,trace,false,IOException,NORMAL,FROMJDK,1,DomainInputStream.read,FROMPROJECT,1,false,false,false,false,false,true,true,true,1,0,1,3,8
DomainSocketWatcher.java:371,error,true,IOException,NORMAL,FROMJDK,1,DomainOutputStream.write,FROMPROJECT,1,false,false,true,false,false,false,false,false,0,0,1,1,2
DomainSocketWatcher.java:506,info,false,InterruptedException,NORMAL,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,true,true,0,0,0,0,25
DomainSocketWatcher.java:508,error,true,Throwable,NORMAL,FROMJDK,1,DomainSocketWatcher.doPoll0,FROMPROJECT,1,false,false,false,false,false,false,true,true,0,0,0,0,25
OpensslSecureRandom.java:60,error,true,Throwable,NORMAL,FROMJDK,1,OpensslSecureRandom.initSR,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
DomainSocket.java:362,error,true,IOException,NORMAL,FROMJDK,1,DomainSocket.shutdown0,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
DomainSocket.java:462,warn,false,Throwable,NORMAL,FROMJDK,1,DomainSocket.closeFileDescriptor0,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
DomainSocket.java:468,warn,false,Throwable,NORMAL,FROMJDK,1,FileInputStream.close,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,1
DNS.java:182,warn,true,SocketException,NORMAL,FROMJDK,1,MultiMethods,MIXED,2,false,false,false,false,false,true,false,false,0,0,0,1,2
DNS.java:285,warn,true,UnknownHostException,NORMAL,FROMJDK,1,InetAddress.getLocalHost,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,1,2
DNS.java:308,warn,true,UnknownHostException,NORMAL,FROMJDK,1,InetAddress.getLocalHost,FROMJDK,1,false,false,false,false,false,false,false,false,0,3,0,9,2
DNS.java:314,error,true,UnknownHostException,NORMAL,FROMJDK,1,InetAddress.getByName,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,1,1,2
DNS.java:433,warn,false,SocketException,NORMAL,FROMJDK,1,MultiMethods,MIXED,2,false,false,false,false,false,true,false,false,0,2,0,1,2
ContainerManagementProtocolProxy.java:229,error,true,Throwable,NORMAL,FROMJDK,1,ContainerManagementProtocolProxy.removeProxy,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
NodeFencer.java:103,error,true,BadFencingConfigurationException,NORMAL,FROMPROJECT,1,FenceMethod.tryFence,FROMPROJECT,1,true,false,false,false,false,false,false,true,0,0,0,1,2
NodeFencer.java:106,error,true,Throwable,NORMAL,FROMJDK,1,FenceMethod.tryFence,FROMPROJECT,1,true,false,false,false,false,false,false,true,0,0,0,1,2
JWTRedirectAuthenticationHandler.java:176,warn,true,ParseException,NORMAL,FROMJDK,1,MultiMethods,FROMLIBRARY,2,false,false,false,false,false,false,false,false,0,0,1,0,7
JWTRedirectAuthenticationHandler.java:287,warn,true,JOSEException,NORMAL,FROMLIBRARY,1,JWSObject.verify,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,3
JWTRedirectAuthenticationHandler.java:328,warn,true,ParseException,NORMAL,FROMJDK,1,SignedJWT.getJWTClaimsSet,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,5
JWTRedirectAuthenticationHandler.java:353,warn,true,ParseException,NORMAL,FROMJDK,1,SignedJWT.getJWTClaimsSet,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,5
AuthenticationFilter.java:240,info,false,Exception,NORMAL,FROMJDK,1,SignerSecretProvider.init,FROMPROJECT,1,false,false,true,false,true,false,false,false,0,1,1,5,1
AuthenticationFilter.java:525,warn,false,AuthenticationException,NORMAL,FROMPROJECT,1,AuthenticationFilter.getToken,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,3,4
AuthenticationFilter.java:606,debug,true,AuthenticationException,NORMAL,FROMPROJECT,1,MultiMethods,FROMPROJECT,3,false,false,false,false,false,false,false,true,1,2,4,3,45
AuthenticationFilter.java:608,warn,false,AuthenticationException,NORMAL,FROMPROJECT,1,MultiMethods,FROMPROJECT,3,false,false,false,false,false,false,false,true,3,0,6,1,45
NetUtils.java:834,warn,true,Throwable,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,false,false,false,false,true,false,false,true,0,0,0,1,3
NetUtils.java:917,error,true,SocketException,NORMAL,FROMJDK,1,NetworkInterface.getNetworkInterfaces,FROMJDK,1,false,false,false,false,false,true,false,false,0,0,0,1,1
SocketIOWithTimeout.java:295,warn,true,IOException,NORMAL,FROMJDK,1,Selector.close,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
SocketIOWithTimeout.java:367,info,true,IOException,NORMAL,FROMJDK,1,Selector.selectNow,FROMJDK,1,false,false,false,false,false,true,false,false,0,1,0,3,1
TableMapping.java:118,warn,true,Exception,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,false,false,false,false,false,true,false,false,0,0,0,1,8
ShellCommandFencer.java:93,warn,true,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,false,false,false,false,false,true,false,false,0,0,0,1,3
ShellCommandFencer.java:123,warn,false,InterruptedException,NORMAL,FROMJDK,1,MultiMethods,MIXED,3,false,false,false,false,false,true,false,false,0,0,0,1,3
ShellCommandFencer.java:169,trace,true,Throwable,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,3,false,false,false,false,false,true,false,true,0,0,0,1,8
YARNRunner.java:613,warn,false,NumberFormatException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,true,false,false,false,1,0,4,1,2
YARNRunner.java:965,debug,true,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,3,false,false,false,false,false,false,false,true,0,0,0,0,10
ThreadUtil.java:47,warn,true,InterruptedException,NORMAL,FROMJDK,1,Thread.sleep,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,0,1
ActiveStandbyElector.java:828,warn,false,IOException,NORMAL,FROMJDK,1,ActiveStandbyElector.createConnection,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,1,0,1,1
ActiveStandbyElector.java:831,warn,false,KeeperException,NORMAL,FROMLIBRARY,1,ActiveStandbyElector.createConnection,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,1,0,1,1
ActiveStandbyElector.java:870,warn,false,InterruptedException,NORMAL,FROMJDK,1,ZooKeeper.close,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,1
ActiveStandbyElector.java:897,warn,true,Exception,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,3,false,false,false,false,false,true,false,true,0,0,0,2,4
ActiveStandbyElector.java:950,warn,true,Exception,NORMAL,FROMJDK,1,MultiMethods,MIXED,2,false,false,false,false,false,false,true,false,0,0,0,0,5
ActiveStandbyElector.java:974,info,false,KeeperException,NORMAL,FROMLIBRARY,1,MultiMethods,MIXED,2,false,false,true,false,true,true,false,true,2,0,1,8,2
ScriptBasedMapping.java:254,warn,true,Exception,NORMAL,FROMJDK,1,ShellCommandExecutor.execute,FROMPROJECT,1,true,false,false,false,false,true,false,false,0,0,0,1,4
HealthMonitor.java:183,warn,false,IOException,NORMAL,FROMJDK,1,HealthMonitor.createProxy,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,1,0,2,1
HealthMonitor.java:207,warn,true,Throwable,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,2,true,false,true,false,false,true,false,false,1,5,1,10,2
HealthMonitor.java:210,warn,true,Throwable,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,2,true,false,true,false,false,true,false,false,3,3,4,6,2
FrameworkCounterGroup.java:199,warn,false,IllegalArgumentException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,true,false,true,0,0,0,1,2
FileSystemCounterGroup.java:204,warn,false,Exception,NORMAL,FROMJDK,1,FileSystemCounter.valueOf,FROMPROJECT,1,false,false,false,false,true,true,false,true,0,0,1,1,3
FsPermission.java:322,warn,false,IllegalArgumentException,RUNTIME,FROMJDK,1,UmaskParser.UmaskParser,FROMPROJECT,1,false,false,false,false,true,false,false,false,0,0,5,2,1
TestYARNRunner.java:325,info,true,IOException,NORMAL,FROMJDK,1,YARNRunner.submitJob,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,3,0,1,3
CLI.java:170,info,true,NumberFormatException,RUNTIME,FROMJDK,1,Integer.parseInt,FROMJDK,1,false,false,false,false,false,true,false,false,0,1,0,2,1
CombinedHostsFileReader.java:82,warn,false,JsonMappingException,NORMAL,FROMLIBRARY,1,ObjectMapper.readValue,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,3,0,1
LoadBalancingKMSClientProvider.java:131,warn,true,IOException,NORMAL,FROMJDK,1,ProviderCallable.call,FROMPROJECT,1,true,false,false,false,true,false,false,true,0,5,0,33,1
LoadBalancingKMSClientProvider.java:148,warn,false,IOException,NORMAL,FROMJDK,1,ProviderCallable.call,FROMPROJECT,1,true,false,true,false,true,false,false,true,3,1,17,10,1
LoadBalancingKMSClientProvider.java:232,error,true,IOException,NORMAL,FROMJDK,1,KMSClientProvider.warmUpEncryptedKeys,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,1,0,1
LoadBalancingKMSClientProvider.java:480,error,false,IOException,NORMAL,FROMJDK,1,KMSClientProvider.close,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
LoadBalancingKMSClientProvider.java:493,error,false,IOException,NORMAL,FROMJDK,1,KMSClientProvider.flush,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
JMXJsonServlet.java:220,error,true,IOException,NORMAL,FROMJDK,1,MultiMethods,MIXED,10,false,false,false,false,false,false,false,true,0,1,0,1,20
JMXJsonServlet.java:223,error,true,MalformedObjectNameException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,false,false,false,false,false,false,false,true,0,1,0,1,20
JMXJsonServlet.java:259,error,true,AttributeNotFoundException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,true,false,false,false,false,false,false,false,0,0,2,0,3
JMXJsonServlet.java:264,error,true,MBeanException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,true,false,false,false,false,false,false,false,0,0,2,0,3
JMXJsonServlet.java:270,error,true,RuntimeException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,true,false,false,false,false,false,false,false,0,0,3,0,3
JMXJsonServlet.java:276,error,true,ReflectionException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,true,false,false,false,false,false,false,false,0,0,3,0,3
JMXJsonServlet.java:285,error,true,IntrospectionException,NORMAL,FROMJDK,1,MBeanServer.getMBeanInfo,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,2,1,9
JMXJsonServlet.java:291,error,true,ReflectionException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,3,true,false,false,false,false,false,false,false,0,0,2,1,9
JMXJsonServlet.java:343,debug,true,RuntimeMBeanException,RUNTIME,FROMJDK,1,MBeanServer.getAttribute,FROMJDK,1,false,false,true,false,false,true,false,false,1,1,3,4,1
JMXJsonServlet.java:345,error,true,RuntimeMBeanException,RUNTIME,FROMJDK,1,MBeanServer.getAttribute,FROMJDK,1,false,false,true,false,false,true,false,false,2,0,5,2,1
JMXJsonServlet.java:351,debug,true,RuntimeErrorException,RUNTIME,FROMJDK,1,MBeanServer.getAttribute,FROMJDK,1,false,false,false,false,false,true,false,false,0,0,2,1,1
JMXJsonServlet.java:361,error,true,MBeanException,NORMAL,FROMJDK,1,MBeanServer.getAttribute,FROMJDK,1,false,false,false,false,false,true,false,false,0,0,2,1,1
JMXJsonServlet.java:366,error,true,RuntimeException,RUNTIME,FROMJDK,1,MBeanServer.getAttribute,FROMJDK,1,false,false,false,false,false,true,false,false,0,0,2,1,1
JMXJsonServlet.java:371,error,true,ReflectionException,NORMAL,FROMJDK,1,MBeanServer.getAttribute,FROMJDK,1,false,false,false,false,false,true,false,false,0,0,2,1,1
ContainerLaunchFailAppMaster.java:72,error,true,Throwable,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,2,false,false,false,false,false,false,false,false,0,1,0,1,5
AzureTestUtils.java:426,warn,true,IOException,NORMAL,FROMJDK,1,FileSystem.delete,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
AzureTestUtils.java:461,error,true,Exception,NORMAL,FROMJDK,1,AzureBlobStorageTestAccount.cleanup,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
TestDFSOpsCountStatistics.java:168,error,true,Throwable,NORMAL,FROMJDK,1,CountDownLatch.await,FROMJDK,1,true,false,false,false,false,false,false,false,0,1,0,1,2
StripedWriter.java:154,warn,false,IOException,NORMAL,FROMJDK,1,StripedBlockWriter.transferData2Target,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
StripedWriter.java:171,warn,false,IOException,NORMAL,FROMJDK,1,StripedBlockWriter.endTargetBlock,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
StripedWriter.java:189,warn,false,Throwable,NORMAL,FROMJDK,1,StripedWriter.createWriter,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
ProcessTree.java:60,warn,false,IOException,NORMAL,FROMJDK,1,ShellCommandExecutor.execute,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,1,1
ProcessTree.java:131,warn,false,IOException,NORMAL,FROMJDK,1,ShellCommandExecutor.execute,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
ProcessTree.java:206,warn,false,InterruptedException,NORMAL,FROMJDK,1,Thread.sleep,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
ProcessTree.java:295,warn,false,IOException,NORMAL,FROMJDK,1,ShellCommandExecutor.execute,FROMPROJECT,1,false,false,false,false,false,true,false,false,0,0,0,1,1
ProcessTree.java:320,warn,false,IOException,NORMAL,FROMJDK,1,ShellCommandExecutor.execute,FROMPROJECT,1,false,false,false,false,false,true,false,false,0,0,0,1,1
ShutdownThreadsHelper.java:67,warn,false,InterruptedException,NORMAL,FROMJDK,1,Thread.join,FROMJDK,1,false,false,false,false,false,true,false,true,0,0,0,1,2
OnDiskMapOutput.java:154,info,true,IOException,NORMAL,FROMJDK,1,FileSystem.delete,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
EventFetcher.java:76,info,false,InterruptedException,NORMAL,FROMJDK,1,MultiMethods,MIXED,2,true,false,false,false,false,true,false,false,0,0,0,1,6
EventFetcher.java:79,info,true,IOException,NORMAL,FROMJDK,1,EventFetcher.getMapCompletionEvents,FROMPROJECT,1,true,false,false,false,true,false,false,false,0,3,0,8,6
EventFetcher.java:104,warn,true,InterruptedException,NORMAL,FROMJDK,1,Thread.join,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
AuthenticatedURL.java:102,debug,true,IllegalArgumentException,RUNTIME,FROMJDK,1,HttpCookie.parse,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,1,1,1
Fetcher.java:228,warn,true,InterruptedException,NORMAL,FROMJDK,1,Thread.join,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
Fetcher.java:278,warn,false,TryAgainLaterException,NORMAL,FROMPROJECT,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,1,0,1,3
Fetcher.java:284,warn,true,IOException,NORMAL,FROMJDK,1,MultiMethods,MIXED,2,false,false,false,false,false,false,false,false,1,3,2,7,3
Fetcher.java:417,warn,false,IOException,NORMAL,FROMJDK,1,Fetcher.openConnection,FROMPROJECT,1,true,false,true,false,true,true,false,false,1,1,5,9,1
Fetcher.java:509,warn,true,IllegalArgumentException,RUNTIME,FROMJDK,1,TaskAttemptID.forName,FROMPROJECT,1,false,false,false,false,false,true,false,false,1,2,1,2,2
Fetcher.java:558,warn,true,MultiExceptions,MIXED,FROMJDK,2,MapOutput.shuffle,FROMPROJECT,1,false,false,false,false,true,false,false,false,0,0,0,1,4
Fetcher.java:584,warn,true,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,7,false,false,true,false,false,true,true,true,3,5,10,13,26
Fetcher.java:594,warn,true,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,7,false,false,false,false,false,true,true,true,6,1,20,4,26
Fetcher.java:723,error,false,IOException,NORMAL,FROMJDK,1,URLConnection.connect,FROMJDK,1,true,false,true,false,true,true,false,false,1,4,8,22,1
Fetcher.java:739,warn,false,InterruptedException,NORMAL,FROMJDK,1,Thread.sleep,FROMJDK,1,true,false,false,false,false,true,false,false,0,0,0,3,1
ShuffleSchedulerImpl.java:336,error,false,UnknownHostException,NORMAL,FROMJDK,1,InetAddress.getLocalHost,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,2
TestRouterRPCClientRetries.java:277,error,false,InterruptedException,NORMAL,FROMJDK,1,Thread.sleep,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
DfsClientShmManager.java:190,debug,true,Throwable,NORMAL,FROMJDK,1,FileInputStream.close,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,1
DfsClientShmManager.java:365,warn,true,IOException,NORMAL,FROMJDK,1,DomainSocket.shutdown,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,3
DfsClientShmManager.java:486,debug,true,Throwable,NORMAL,FROMJDK,1,DomainSocketWatcher.close,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
KMSClientProvider.java:424,warn,false,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,4,false,false,true,false,true,false,false,true,0,0,1,2,5
ShortCircuitReplica.java:285,warn,true,IOException,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,3,false,false,false,false,false,true,false,true,0,0,0,1,6
ShortCircuitReplica.java:288,warn,true,RuntimeException,RUNTIME,FROMJDK,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,true,false,true,0,0,0,1,6
ProtobufRpcEngine.java:234,trace,false,Throwable,NORMAL,FROMJDK,1,Client.call,FROMPROJECT,1,false,false,false,false,true,false,false,false,1,2,1,6,1
TestShellDecryptionKeyProvider.java:57,info,false,KeyProviderException,NORMAL,FROMPROJECT,1,ShellDecryptionKeyProvider.getStorageAccountKey,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,2
RegistryTestHelper.java:317,warn,true,LoginException,NORMAL,FROMJDK,1,LoginContext.logout,FROMJDK,1,false,false,false,false,false,false,false,false,0,0,0,0,3
Trash.java:92,warn,true,Exception,NORMAL,FROMJDK,1,FileSystem.getServerDefaults,FROMPROJECT,1,false,false,false,false,true,false,false,false,0,0,2,1,3
LogAggregationService.java:179,warn,false,InterruptedException,NORMAL,FROMJDK,1,ExecutorService.awaitTermination,FROMJDK,1,true,false,false,false,false,false,false,false,0,0,0,1,2
LogAggregationService.java:200,warn,true,YarnRuntimeException,RUNTIME,FROMPROJECT,1,UnknownMethod,UnknownMethod,0,false,false,false,false,false,false,false,false,0,0,0,2,1
LogAggregationService.java:279,warn,true,IOException,NORMAL,FROMJDK,1,FileSystem.closeAllForUGI,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,1
LogAggregationService.java:371,warn,false,NumberFormatException,RUNTIME,FROMJDK,1,Configuration.getInt,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,2,1
JobControl.java:271,error,true,Throwable,NORMAL,FROMJDK,1,MultiMethods,MIXED,3,false,false,false,false,false,false,false,false,0,1,0,2,12
JobControl.java:287,error,true,IOException,NORMAL,FROMJDK,1,ControlledJob.failJob,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
JobControl.java:289,error,true,InterruptedException,NORMAL,FROMJDK,1,ControlledJob.failJob,FROMPROJECT,1,true,false,false,false,false,false,false,false,0,0,0,0,1
SequenceFileInputFilter.java:264,warn,false,Exception,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,4,false,false,false,false,true,false,false,true,0,0,0,1,7
ApplicationImpl.java:354,warn,true,Exception,NORMAL,FROMJDK,1,MultiMethods,FROMPROJECT,2,false,false,false,false,false,false,false,false,0,0,0,0,2
ApplicationImpl.java:607,error,true,IOException,NORMAL,FROMJDK,1,NMStateStoreService.removeApplication,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,2
ApplicationImpl.java:629,warn,true,InvalidStateTransitionException,RUNTIME,FROMPROJECT,1,StateMachine.doTransition,FROMPROJECT,1,false,false,false,false,false,false,false,false,0,0,0,0,2
ClientRegistryBinder.java:181,debug,true,InvalidRecordException,NORMAL,FROMPROJECT,1,RegistryTypeUtils.retrieveAddressesUriType,FROMPROJECT,1,false,false,false,false,false,true,false,true,0,0,0,1,4
ExceptionDiags.java:94,warn,true,Throwable,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,false,false,false,false,false,true,false,true,0,0,0,1,3
DBCountPageView.java:119,warn,false,Throwable,NORMAL,FROMJDK,1,MultiMethods,FROMJDK,2,false,false,false,false,false,false,false,false,0,0,0,0,2
DBCountPageView.java:127,warn,false,Throwable,NORMAL,FROMJDK,1,Server.shutdown,FROMLIBRARY,1,false,false,false,false,false,false,false,false,0,0,0,0,1
